date,par
2014-12-11T01:45:09+0000,1669.52
2014-12-11T01:48:10+0000,1652.21
2014-12-11T01:51:10+0000,1635.4
2014-12-11T01:54:31+0000,1609.93
2014-12-11T01:57:32+0000,1618.85
2014-12-11T02:00:32+0000,1606.88
2014-12-11T02:03:32+0000,1584.47
2014-12-11T02:06:32+0000,1475.21
2014-12-11T02:09:32+0000,1488.44
2014-12-11T02:12:33+0000,777.4
2014-12-11T02:15:33+0000,1205.51
2014-12-11T02:18:33+0000,866.54
2014-12-11T02:21:33+0000,697.19
2014-12-11T02:24:34+0000,1326.74
2014-12-11T02:27:34+0000,924.35
2014-12-11T02:30:34+0000,893.54
2014-12-11T02:33:34+0000,1258.74
2014-12-11T02:36:34+0000,502.62
2014-12-11T02:39:35+0000,450.92
2014-12-11T02:42:35+0000,429.02
2014-12-11T02:45:35+0000,529.1
2014-12-11T02:48:35+0000,465.18
2014-12-11T02:51:35+0000,409.16
2014-12-11T02:54:36+0000,310.34
2014-12-11T02:57:36+0000,251.51
2014-12-11T03:00:36+0000,197.77
2014-12-11T03:03:36+0000,175.87
2014-12-11T03:06:37+0000,188.86
2014-12-11T03:09:37+0000,164.67
2014-12-11T03:12:37+0000,137.93
2014-12-11T03:15:37+0000,108.13
2014-12-11T03:18:37+0000,98.71
2014-12-11T03:21:38+0000,95.15
2014-12-11T03:24:38+0000,78.84
2014-12-11T03:27:38+0000,62.04
2014-12-11T03:30:38+0000,56.69
2014-12-11T03:33:39+0000,49.05
2014-12-11T03:36:39+0000,39.12
2014-12-11T03:39:39+0000,30.2
2014-12-11T03:42:39+0000,20.52
2014-12-11T03:45:39+0000,14.66
2014-12-11T03:48:40+0000,0
2014-12-11T03:51:40+0000,5.24
2014-12-11T03:54:40+0000,1.93
2014-12-11T03:57:40+0000,0
2014-12-11T04:00:41+0000,0
2014-12-11T04:03:41+0000,0
2014-12-11T04:06:41+0000,0
2014-12-11T04:09:41+0000,0
2014-12-11T04:12:41+0000,0
2014-12-11T04:15:42+0000,0
2014-12-11T04:18:42+0000,0
2014-12-11T04:21:42+0000,0
2014-12-11T04:24:42+0000,0
2014-12-11T04:27:42+0000,0
2014-12-11T04:30:43+0000,0
2014-12-11T04:33:43+0000,0
2014-12-11T04:36:43+0000,0
2014-12-11T04:39:43+0000,0
2014-12-11T04:42:43+0000,0
2014-12-11T04:45:44+0000,0
2014-12-11T04:48:44+0000,0
2014-12-11T04:51:44+0000,0
2014-12-11T04:54:44+0000,0
2014-12-11T04:57:44+0000,0
2014-12-11T05:00:45+0000,0
2014-12-11T05:03:45+0000,0
2014-12-11T05:06:45+0000,0
2014-12-11T05:09:45+0000,0
2014-12-11T05:12:46+0000,0
2014-12-11T05:15:46+0000,0
2014-12-11T05:18:46+0000,0
2014-12-11T05:21:46+0000,0
2014-12-11T05:24:46+0000,0
2014-12-11T05:27:47+0000,0
2014-12-11T05:30:47+0000,0
2014-12-11T05:33:47+0000,0
2014-12-11T05:36:47+0000,0
2014-12-11T05:39:47+0000,0
2014-12-11T05:42:48+0000,0
2014-12-11T05:45:48+0000,0
2014-12-11T05:48:48+0000,0
2014-12-11T05:51:48+0000,0
2014-12-11T05:55:40+0000,0
2014-12-11T05:58:40+0000,0
2014-12-11T06:01:41+0000,0
2014-12-11T06:04:41+0000,0
2014-12-11T06:07:41+0000,0
2014-12-11T06:10:41+0000,0
2014-12-11T06:13:42+0000,0
2014-12-11T06:16:42+0000,0
2014-12-11T06:19:42+0000,0
2014-12-11T06:22:42+0000,0
2014-12-11T06:25:42+0000,0
2014-12-11T06:28:43+0000,0
2014-12-11T06:31:43+0000,0
2014-12-11T06:34:43+0000,0
2014-12-11T06:37:43+0000,0
2014-12-11T06:40:44+0000,0
2014-12-11T06:43:44+0000,0
2014-12-11T06:46:44+0000,0
2014-12-11T06:49:44+0000,0
2014-12-11T06:52:44+0000,0
2014-12-11T06:55:45+0000,0
2014-12-11T06:58:45+0000,0
2014-12-11T07:01:45+0000,0
2014-12-11T07:04:45+0000,0
2014-12-11T07:07:46+0000,0
2014-12-11T07:10:46+0000,0
2014-12-11T07:13:46+0000,0
2014-12-11T07:16:46+0000,0
2014-12-11T07:19:47+0000,0
2014-12-11T07:22:47+0000,0
2014-12-11T07:25:47+0000,0
2014-12-11T07:28:47+0000,0
2014-12-11T07:31:47+0000,0
2014-12-11T07:34:48+0000,0
2014-12-11T07:37:48+0000,0
2014-12-11T07:40:48+0000,0
2014-12-11T07:43:48+0000,0
2014-12-11T07:46:48+0000,0
2014-12-11T07:49:49+0000,0
2014-12-11T07:52:49+0000,0
2014-12-11T07:55:49+0000,0
2014-12-11T07:58:49+0000,0
2014-12-11T08:01:49+0000,0
2014-12-11T08:04:50+0000,0
2014-12-11T08:07:50+0000,0
2014-12-11T08:10:50+0000,0
2014-12-11T08:13:50+0000,0
2014-12-11T08:16:51+0000,0
2014-12-11T08:19:51+0000,0
2014-12-11T08:22:51+0000,0
2014-12-11T08:25:51+0000,0
2014-12-11T08:28:51+0000,0
2014-12-11T08:31:52+0000,0
2014-12-11T08:34:52+0000,0
2014-12-11T08:37:52+0000,0
2014-12-11T08:40:52+0000,0
2014-12-11T08:43:53+0000,0
2014-12-11T08:46:53+0000,0
2014-12-11T08:49:53+0000,0
2014-12-11T08:52:53+0000,0
2014-12-11T08:55:53+0000,0
2014-12-11T08:58:54+0000,0
2014-12-11T09:01:54+0000,0
2014-12-11T09:04:54+0000,0
2014-12-11T09:07:54+0000,0
2014-12-11T09:10:55+0000,0
2014-12-11T09:13:55+0000,0
2014-12-11T09:16:55+0000,0
2014-12-11T09:19:55+0000,0
2014-12-11T09:22:56+0000,0
2014-12-11T09:25:56+0000,0
2014-12-11T09:28:56+0000,0
2014-12-11T09:31:56+0000,0
2014-12-11T09:34:56+0000,0
2014-12-11T09:37:57+0000,0
2014-12-11T09:40:57+0000,0
2014-12-11T09:43:57+0000,0
2014-12-11T09:46:57+0000,0
2014-12-11T09:49:57+0000,0
2014-12-11T09:52:58+0000,0
2014-12-11T09:56:50+0000,0
2014-12-11T09:59:50+0000,0
2014-12-11T10:02:51+0000,0
2014-12-11T10:05:51+0000,0
2014-12-11T10:08:51+0000,0
2014-12-11T10:11:51+0000,0
2014-12-11T10:14:51+0000,0
2014-12-11T10:17:52+0000,0
2014-12-11T10:20:52+0000,0
2014-12-11T10:23:52+0000,0
2014-12-11T10:26:52+0000,0
2014-12-11T10:29:53+0000,0
2014-12-11T10:32:53+0000,0
2014-12-11T10:35:53+0000,0
2014-12-11T10:38:53+0000,0
2014-12-11T10:41:54+0000,0
2014-12-11T10:44:54+0000,0
2014-12-11T10:47:54+0000,0
2014-12-11T10:50:54+0000,0
2014-12-11T10:53:54+0000,0
2014-12-11T10:56:54+0000,0
2014-12-11T10:59:55+0000,0
2014-12-11T11:02:55+0000,0
2014-12-11T11:05:55+0000,0
2014-12-11T11:08:55+0000,0
2014-12-11T11:11:56+0000,0
2014-12-11T11:14:56+0000,0
2014-12-11T11:17:56+0000,0
2014-12-11T11:20:56+0000,0
2014-12-11T11:23:56+0000,0
2014-12-11T11:26:57+0000,0
2014-12-11T11:29:57+0000,0
2014-12-11T11:32:57+0000,0
2014-12-11T11:35:57+0000,0
2014-12-11T11:38:57+0000,0
2014-12-11T11:41:57+0000,0
2014-12-11T11:44:58+0000,0
2014-12-11T11:47:58+0000,0
2014-12-11T11:50:58+0000,0
2014-12-11T11:53:58+0000,0
2014-12-11T11:56:59+0000,0
2014-12-11T11:59:59+0000,0
2014-12-11T12:02:59+0000,0
2014-12-11T12:05:59+0000,0
2014-12-11T12:09:00+0000,0
2014-12-11T12:12:00+0000,0
2014-12-11T12:15:00+0000,0
2014-12-11T12:18:00+0000,0
2014-12-11T12:21:00+0000,0
2014-12-11T12:24:01+0000,0
2014-12-11T12:27:01+0000,0
2014-12-11T12:30:01+0000,0
2014-12-11T12:33:01+0000,0
2014-12-11T12:36:01+0000,0
2014-12-11T12:39:02+0000,0
2014-12-11T12:42:02+0000,0
2014-12-11T12:45:02+0000,0
2014-12-11T12:48:02+0000,0
2014-12-11T12:51:02+0000,0
2014-12-11T12:54:03+0000,0
2014-12-11T12:57:03+0000,0
2014-12-11T13:00:03+0000,0
2014-12-11T13:03:03+0000,0
2014-12-11T13:06:04+0000,0
2014-12-11T13:09:04+0000,0
2014-12-11T13:12:04+0000,0
2014-12-11T13:15:04+0000,0
2014-12-11T13:18:04+0000,0
2014-12-11T13:21:05+0000,0
2014-12-11T13:24:05+0000,0
2014-12-11T13:27:05+0000,0
2014-12-11T13:30:05+0000,0
2014-12-11T13:33:06+0000,0
2014-12-11T13:36:06+0000,0
2014-12-11T13:39:06+0000,0
2014-12-11T13:42:06+0000,0
2014-12-11T13:45:06+0000,0
2014-12-11T13:48:07+0000,0
2014-12-11T13:51:07+0000,0
2014-12-11T13:54:07+0000,0
2014-12-11T13:57:55+0000,0
2014-12-11T14:00:55+0000,0
2014-12-11T14:03:56+0000,0
2014-12-11T14:06:56+0000,0
2014-12-11T14:09:56+0000,0
2014-12-11T14:12:56+0000,0
2014-12-11T14:15:57+0000,0
2014-12-11T14:18:57+0000,0
2014-12-11T14:21:57+0000,0
2014-12-11T14:24:57+0000,0
2014-12-11T14:27:57+0000,0
2014-12-11T14:30:58+0000,0
2014-12-11T14:33:58+0000,0
2014-12-11T14:36:58+0000,0
2014-12-11T14:39:58+0000,0
2014-12-11T14:42:58+0000,0
2014-12-11T14:45:59+0000,0
2014-12-11T14:48:59+0000,0
2014-12-11T14:51:59+0000,0
2014-12-11T14:54:59+0000,0
2014-12-11T14:58:00+0000,0
2014-12-11T15:00:00+0000,0
2014-12-11T15:01:00+0000,0
2014-12-11T15:04:00+0000,0
2014-12-11T15:10:01+0000,0
2014-12-11T15:13:01+0000,0
2014-12-11T15:16:01+0000,0
2014-12-11T15:19:01+0000,0
2014-12-11T15:22:01+0000,0
2014-12-11T15:25:02+0000,0
2014-12-11T15:28:02+0000,0
2014-12-11T15:31:02+0000,0
2014-12-11T15:34:02+0000,0
2014-12-11T15:37:03+0000,0
2014-12-11T15:40:03+0000,0
2014-12-11T15:43:03+0000,0
2014-12-11T15:46:03+0000,0
2014-12-11T15:49:04+0000,0
2014-12-11T15:52:04+0000,0
2014-12-11T15:55:04+0000,0
2014-12-11T15:58:04+0000,0
2014-12-11T16:01:05+0000,0
2014-12-11T16:04:05+0000,0
2014-12-11T16:07:05+0000,0
2014-12-11T16:10:05+0000,0
2014-12-11T16:13:05+0000,0
2014-12-11T16:16:05+0000,0
2014-12-11T16:19:06+0000,0
2014-12-11T16:22:06+0000,0
2014-12-11T16:25:06+0000,0
2014-12-11T16:28:06+0000,0
2014-12-11T16:31:07+0000,0
2014-12-11T16:34:07+0000,0
2014-12-11T16:37:07+0000,0
2014-12-11T16:40:07+0000,0
2014-12-11T16:43:08+0000,0
2014-12-11T16:46:08+0000,0
2014-12-11T16:49:08+0000,1.17
2014-12-11T16:52:08+0000,3.71
2014-12-11T16:55:08+0000,6.52
2014-12-11T16:58:09+0000,11.1
2014-12-11T17:01:09+0000,16.7
2014-12-11T17:04:09+0000,26.38
2014-12-11T17:07:09+0000,43.45
2014-12-11T17:10:09+0000,58.99
2014-12-11T17:13:10+0000,81.15
2014-12-11T17:16:10+0000,157.3
2014-12-11T17:19:10+0000,125.21
2014-12-11T17:22:10+0000,308.85
2014-12-11T17:25:11+0000,373.55
2014-12-11T17:28:11+0000,251.8
2014-12-11T17:29:07+0000,252.56
2014-12-11T17:32:07+0000,532.49
2014-12-11T17:35:07+0000,608.9
2014-12-11T17:38:08+0000,488.17
2014-12-11T17:41:08+0000,782.86
2014-12-11T17:44:08+0000,835.07
2014-12-11T17:47:08+0000,877.1
2014-12-11T17:50:08+0000,920.39
2014-12-11T17:53:09+0000,926.25
2014-12-11T17:56:09+0000,975.92
2014-12-11T17:59:09+0000,836.08
2014-12-11T18:02:09+0000,448.42
2014-12-11T18:05:10+0000,567.87
2014-12-11T18:08:10+0000,821.81
2014-12-11T18:11:10+0000,1264.22
2014-12-11T18:14:10+0000,1260.4
2014-12-11T18:17:11+0000,1336.8
2014-12-11T18:20:11+0000,1396.4
2014-12-11T18:23:11+0000,1497.77
2014-12-11T18:26:11+0000,1538.27
2014-12-11T18:29:11+0000,1665.87
2014-12-11T18:32:12+0000,1605.74
2014-12-11T18:35:12+0000,1463.61
2014-12-11T18:38:12+0000,1460.3
2014-12-11T18:41:12+0000,1584.33
2014-12-11T18:44:12+0000,1563.69
2014-12-11T18:47:13+0000,1581.77
2014-12-11T18:50:13+0000,1622.26
2014-12-11T18:53:13+0000,1637
2014-12-11T18:56:13+0000,1650.23
2014-12-11T18:59:14+0000,1675.18
2014-12-11T19:02:14+0000,1715.68
2014-12-11T19:05:14+0000,1700.16
2014-12-11T19:08:14+0000,681.16
2014-12-11T19:11:15+0000,1835.87
2014-12-11T19:14:15+0000,1819.05
2014-12-11T19:17:15+0000,1071.83
2014-12-11T19:20:15+0000,802.89
2014-12-11T19:23:16+0000,690.83
2014-12-11T19:26:16+0000,1954.77
2014-12-11T19:29:16+0000,1903.58
2014-12-11T19:32:16+0000,1957.06
2014-12-11T19:35:17+0000,1863.34
2014-12-11T19:38:17+0000,1224.36
2014-12-11T19:41:17+0000,544.64
2014-12-11T19:44:17+0000,1681.24
2014-12-11T19:47:18+0000,1997.04
2014-12-11T19:50:18+0000,2019.96
2014-12-11T19:53:18+0000,2112.15
2014-12-11T19:56:18+0000,813.57
2014-12-11T19:59:18+0000,559.16
2014-12-11T20:02:19+0000,535.73
2014-12-11T20:05:19+0000,629.45
2014-12-11T20:08:19+0000,2135.07
2014-12-11T20:11:19+0000,1737.03
2014-12-11T20:14:20+0000,708.9
2014-12-11T20:17:20+0000,2089.23
2014-12-11T20:20:20+0000,2119.02
2014-12-11T20:23:20+0000,1863.33
2014-12-11T20:26:20+0000,2107.82
2014-12-11T20:29:21+0000,2061.98
2014-12-11T20:32:21+0000,1973.61
2014-12-11T20:35:21+0000,2030.91
2014-12-11T20:38:21+0000,1557.21
2014-12-11T20:41:21+0000,819.43
2014-12-11T20:44:22+0000,2140.41
2014-12-11T20:47:22+0000,2072.92
2014-12-11T20:50:22+0000,2052.3
2014-12-11T20:53:22+0000,2117.23
2014-12-11T20:56:23+0000,2189.56
2014-12-11T20:59:23+0000,2128.45
2014-12-11T21:02:23+0000,878.51
2014-12-11T21:05:23+0000,2177.86
2014-12-11T21:08:23+0000,743.54
2014-12-11T21:11:24+0000,2130.48
2014-12-11T21:14:24+0000,2066.05
2014-12-11T21:17:24+0000,2057.39
2014-12-11T21:20:24+0000,2120.81
2014-12-11T21:23:25+0000,2145.76
2014-12-11T21:26:25+0000,2137.36
2014-12-11T21:29:25+0000,2163.85
2014-12-11T21:32:25+0000,2222.42
2014-12-11T21:35:25+0000,1938.47
2014-12-11T21:38:26+0000,2497.73
2014-12-11T21:41:26+0000,2615.64
2014-12-11T21:44:26+0000,2672.43
2014-12-11T21:47:26+0000,2421.07
2014-12-11T21:50:26+0000,2312.83
2014-12-11T21:53:27+0000,2273.61
2014-12-11T21:56:27+0000,1251.35
2014-12-11T21:59:27+0000,679.1
2014-12-11T22:02:27+0000,791.92
2014-12-11T22:05:27+0000,788.36
2014-12-11T22:08:28+0000,811.79
2014-12-11T22:11:28+0000,865.53
2014-12-11T22:14:28+0000,974.78
2014-12-11T22:17:28+0000,1003.56
2014-12-11T22:20:28+0000,1687.61
2014-12-11T22:23:29+0000,993.88
2014-12-11T22:26:29+0000,943.71
2014-12-11T22:29:29+0000,1013.75
2014-12-11T22:32:29+0000,1283.7
2014-12-11T22:35:30+0000,1375.39
2014-12-11T22:38:30+0000,1353.24
2014-12-11T22:41:30+0000,1434.23
2014-12-11T22:44:30+0000,1352.23
2014-12-11T22:47:31+0000,1302.05
2014-12-11T22:50:31+0000,1300.28
2014-12-11T22:53:31+0000,1573.55
2014-12-11T22:56:32+0000,1538.14
2014-12-11T23:00:02+0000,1506.81
2014-12-11T23:03:02+0000,2233.41
2014-12-11T23:06:03+0000,1502.23
2014-12-11T23:09:03+0000,1441.6
2014-12-11T23:12:03+0000,1160.46
2014-12-11T23:15:03+0000,2412.95
2014-12-11T23:18:04+0000,2578.5
2014-12-11T23:21:04+0000,2544.11
2014-12-11T23:24:04+0000,2124.41
2014-12-11T23:27:04+0000,2517.1
2014-12-11T23:30:05+0000,1254.16
2014-12-11T23:33:05+0000,1318.59
2014-12-11T23:36:05+0000,1268.17
2014-12-11T23:39:05+0000,1341.51
2014-12-11T23:42:05+0000,1069.26
2014-12-11T23:45:06+0000,1035.65
2014-12-11T23:48:06+0000,1106.96
2014-12-11T23:51:06+0000,1574.28
2014-12-11T23:54:06+0000,1499.41
2014-12-11T23:57:07+0000,2584.31
2014-12-12T00:00:02+0000,1814.19
2014-12-12T00:03:02+0000,1750.78
2014-12-12T00:06:02+0000,1357.81
2014-12-12T00:09:02+0000,1284.97
2014-12-12T00:12:02+0000,1160.18
2014-12-12T00:15:03+0000,1227.42
2014-12-12T00:18:03+0000,1309.18
2014-12-12T00:21:03+0000,2237.2
2014-12-12T00:24:03+0000,2260.88
2014-12-12T00:27:04+0000,2443.99
2014-12-12T00:30:04+0000,1730.14
2014-12-12T00:33:04+0000,874.69
2014-12-12T00:36:04+0000,901.43
2014-12-12T00:39:05+0000,808.99
2014-12-12T00:42:05+0000,820.19
2014-12-12T00:45:05+0000,908.06
2014-12-12T00:48:05+0000,1028.26
2014-12-12T00:51:05+0000,754.49
2014-12-12T00:54:05+0000,741.75
2014-12-12T00:57:06+0000,699.22
2014-12-12T01:00:06+0000,671.72
2014-12-12T01:03:06+0000,623.59
2014-12-12T01:06:06+0000,717.31
2014-12-12T01:09:07+0000,2045.7
2014-12-12T01:12:07+0000,2061.23
2014-12-12T01:15:07+0000,1036.17
2014-12-12T01:18:07+0000,1213.17
2014-12-12T01:21:08+0000,1276.33
2014-12-12T01:24:08+0000,773.36
2014-12-12T01:27:08+0000,819.2
2014-12-12T01:30:08+0000,1063.94
2014-12-12T01:33:08+0000,1723.3
2014-12-12T01:36:09+0000,2276.73
2014-12-12T01:39:09+0000,2208.74
2014-12-12T01:42:09+0000,1687.65
2014-12-12T01:45:09+0000,810.02
2014-12-12T01:48:09+0000,696.7
2014-12-12T01:51:10+0000,781.76
2014-12-12T01:54:10+0000,1063.69
2014-12-12T01:57:10+0000,1834.6
2014-12-12T02:00:10+0000,1786.48
2014-12-12T02:03:11+0000,1782.65
2014-12-12T02:06:11+0000,1727.63
2014-12-12T02:09:11+0000,1682.3
2014-12-12T02:12:11+0000,1615.32
2014-12-12T02:15:12+0000,1491.55
2014-12-12T02:18:12+0000,1441.64
2014-12-12T02:21:12+0000,1446.98
2014-12-12T02:24:12+0000,1469.38
2014-12-12T02:27:12+0000,1403.93
2014-12-12T02:30:13+0000,1472.95
2014-12-12T02:33:13+0000,1386.36